time,open,high,low,close,volume
1560211200,7502.87,7595.66,7488.06,7507.77,183.4365
1560297600,7507.77,7524.67,7456.869,7483.77,180.5305
1560384000,7483.77,7530.37,7416.059,7490.56,239.2783
1560470400,7490.56,7515.76,7446.459,7473.869,191.1289
1560643200,7477.159,7498.37,7476.069,7493.369,4.0344
1560729600,7493.059,7547.37,7478.159,7532.76,135.4371
1560816000,7533.17,7691.56,7510.87,7653.459,156.8182
1560902400,7653.459,7700.56,7601.36,7696.469,147.8447
1560988800,7696.469,7789.77,7677.37,7732.969,196.9193
1561075200,7732.759,7773.059,7695.059,7720.859,262.83
1561248000,7713.859,7742.27,7710.859,7738.959,8.8059
1561334400,7739.069,7762.96,7719.559,7728.87,207.4918
1561420800,7728.87,7748.47,7580.56,7595.67,212.7516
1561507200,7595.969,7689.57,7591.559,7623.47,174.4249
1561593600,7623.66,7685.66,7620.07,7667.17,155.401
1561680000,7667.469,7699.059,7637.07,7698.77,162.1306
1561852800,7765.969,7796.56,7764.97,7774.76,13.6954
1561939200,7774.669,7822.759,7732.469,7748.959,228.9409
1562025600,7748.77,7814.859,7734.56,7807.57,195.5589
1562112000,7807.57,7873.36,7797.459,7862.559,82.2137
1562198400,7862.87,7881.96,7853.87,7876.66,22.3545
1562284800,7876.66,7880.969,7771.06,7826.26,71.3532
1562457600,7833.36,7837.36,7816.47,7816.759,1.8701
1562544000,7816.869,7819.859,7752.559,7768.97,151.331
1562630400,7769.27,7834.87,7718.76,7822.369,91.0896
1562716800,7822.369,7925.87,7786.96,7902.07,152.2073
1562803200,7902.07,7937.37,7871.46,7897.96,128.6846
1562889600,7898.16,7944.86,7894.969,7936.27,102.6982
1563062400,7935.47,7942.96,7926.66,7928.36,2.6537
1563148800,7928.36,7974.17,7917.66,7971.37,99.7327
1563235200,7971.37,7978.17,7901.97,7918.96,139.0171
1563321600,7918.869,7943.66,7847.659,7851.06,173.2041
1563408000,7850.869,7954.769,7811.16,7925.76,210.8153
1563494400,7925.76,7960.37,7824.269,7826.169,212.4146
1563667200,7815.66,7835.97,7808.959,7832.759,10.1953
1563753600,7833.17,7918.97,7815.259,7910.46,146.2214
1563840000,7910.86,7969.359,7892.37,7936.47,118.2681
1563926400,7936.47,8034.97,7908.359,7999.66,150.945
1564012800,7999.769,8017.059,7903.77,7978.27,152.8484
1564099200,7978.559,8026.67,7975.57,8004.77,108.5169
1564272000,8006.059,8011.66,8001.47,8003.06,3.1078
1564358400,8003.26,8016.57,7938.559,7995.36,130.478
1564444800,7995.36,8005.47,7913.96,7975.06,161.3925
1564531200,7975.059,7986.559,7768.97,7823.86,183.7481
1564617600,7824.46,8003.57,7762.27,7773.759,289.26
1564704000,7773.969,7793.06,7641.259,7694.17,242.8574
1564876800,7677.769,7686.67,7665.56,7673.06,7.0509
1564963200,7672.67,7696.759,7216.469,7234.659,351.7574
1565049600,7235.17,7542.169,7227.659,7491.77,430.7701
1565136000,7493.27,7570.96,7380.27,7530.56,293.691
1565222400,7530.56,7731.27,7518.76,7704.46,219.9812
1565308800,7704.56,7713.57,7588.17,7649.86,221.1017
1565481600,7661.17,7670.06,7629.16,7632.57,7.0515
1565568000,7633.36,7699.87,7527.86,7573.769,227.0625
1565654400,7573.77,7780.97,7504.96,7741.16,244.6906
1565740800,7741.459,7752.86,7454.96,7491.97,271.6245
1565827200,7492.169,7559.86,7377.16,7505.76,287.4103
1565913600,7505.76,7622.87,7493.06,7602.97,186.7937
1566086400,7621.97,7645.17,7615.27,7640.76,7.6264
1566172800,7639.16,7740.86,7625.77,7700.76,158.1514
1566259200,7700.86,7741.07,7642.16,7661.76,184.0406
1566345600,7661.76,7771.259,7661.47,7759.36,151.9534
1566432000,7759.46,7763.77,7646.36,7703.77,181.9518
1566518400,7703.86,7753.27,7442.17,7501.56,229.0232
1566691200,7399.76,7410.27,7349.96,7404.06,14.2923
1566777600,7404.27,7618.07,7396.96,7564.77,258.6795
1566864000,7564.66,7641.26,7530.27,7579.46,218.7625
1566950400,7579.37,7598.37,7497.469,7573.56,206.7366
1567036800,7573.559,7723.37,7539.86,7692.27,198.169
1567123200,7692.769,7762.67,7640.069,7670.169,306.658
1567296000,7600.269,7626.17,7587.07,7623.769,15.2273
1567382400,7623.87,7689.059,7576.67,7618.659,172.3698
1567468800,7618.969,7671.069,7583.059,7606.46,296.2721
1567555200,7606.76,7725.06,7605.259,7716.56,155.4474
1567641600,7716.87,7880.67,7714.56,7867.07,193.0567
1567728000,7866.959,7888.769,7834.26,7853.77,169.7936
1567900800,7862.67,7869.67,7857.37,7858.86,5.2201
1567987200,7858.859,7881.76,7794.66,7839.67,161.0624
1568073600,7839.669,7852.859,7740.77,7805.559,206.7526
1568160000,7805.559,7953.869,7781.77,7946.159,197.9838
1568246400,7946.059,7976.059,7900.059,7927.259,275.6426
1568332800,7927.67,7952.77,7877.569,7882.97,177.1246
1568505600,7810.26,7843.57,7807.069,7812.459,11.611
1568592000,7812.459,7869.859,7771.459,7859.07,230.2873
1568678400,7859.169,7895.37,7824.57,7885.47,220.8293
1568764800,7885.36,7901.07,7788.57,7881.369,214.3871
1568851200,7881.47,7949.87,7826.969,7903.26,254.6423
1568937600,7903.36,7927.559,7790.57,7810.069,241.9731
1569110400,7848.37,7873.469,7835.559,7854.259,12.8276
1569196800,7854.359,7879.769,7786.269,7862.459,196.7625
1569283200,7862.96,7872.069,7680.369,7733.269,282.1146
1569369600,7733.059,7824.87,7645.269,7794.96,287.3044
1569456000,7795.259,7821.069,7716.56,7757.969,246.3358
1569542400,7757.969,7801.97,7623.159,7683.56,268.0429
1569715200,7734.269,7739.969,7688.559,7706.66,9.1573
1569801600,7705.76,7770.769,7690.27,7761.26,203.2788
1569888000,7761.369,7822.26,7672.469,7703.459,239.9094
1569974400,7703.569,7711.669,7509.06,7544.459,309.5724
1570060800,7544.559,7645.86,7460.56,7629.07,242.8457
1570147200,7629.26,7758.86,7609.46,7749.07,160.6718
1570320000,7685.37,7731.47,7684.27,7722.46,5.9669
1570406400,7722.46,7785.659,7705.569,7728.87,199.3425
1570492800,7728.87,7770.57,7593.76,7603.76,338.0828
1570579200,7603.67,7719.27,7570.659,7624.36,207.085
1570665600,7624.36,7796.96,7598.46,7769.97,215.6395
1570752000,7770.469,7905.06,7754.47,7843.57,172.4986
1570924800,7838.67,7878.76,7837.269,7878.56,5.774
1571011200,7878.96,7880.16,7793.06,7865.67,132.7222
1571097600,7865.67,7960.86,7849.06,7939.27,117.9555
1571184000,7939.169,7946.169,7896.169,7927.27,139.9288
1571270400,7927.27,7982.46,7912.159,7936.27,134.4476
1571356800,7936.27,7946.67,7826.16,7871.269,141.1569
1571529600,7861.959,7884.169,7857.96,7883.969,9.3104
1571616000,7883.869,7941.259,7876.359,7935.66,158.0705
1571702400,7935.869,7979.26,7831.37,7833.469,177.6886
1571788800,7833.26,7923.36,7799.86,7916.16,251.4579
1571875200,7916.16,7977.77,7903.96,7917.27,174.6263
1571961600,7917.159,8033.47,7913.96,8026.759,104.3386
1572134400,8043.959,8053.36,8041.16,8047.87,4.3424
1572220800,8048.16,8119.76,8040.77,8104.86,109.6138
1572307200,8104.86,8110.66,8043.26,8049.56,109.1568
1572393600,8049.46,8124.07,8012.96,8114.56,117.2457
1572480000,8114.67,8129.87,8038.46,8083.059,144.6081
1572566400,8083.57,8161.76,8082.96,8155.159,106.3165
1572739200,8166.16,8175.16,8160.759,8171.06,2.3875
1572825600,8171.159,8240.169,8167.66,8234.46,93.4916
1572912000,8234.46,8242.27,8189.06,8207.06,100.8958
1572998400,8207.359,8221.67,8155.36,8192.87,101.9772
1573084800,8192.87,8274.46,8180.06,8228.97,119.0614
1573171200,8228.969,8257.07,8183.76,8249.56,104.9887
1573344000,8250.37,8251.36,8243.96,8244.07,2.051
1573430400,8244.07,8249.159,8199.77,8235.76,95.3989
1573516800,8235.869,8292.87,8220.36,8256.87,109.3962
1573603200,8256.969,8274.559,8212.16,8255.67,123.4496
1573689600,8255.67,8268.87,8210.159,8264.369,140.7916
1573776000,8264.169,8316.159,8257.859,8311.37,144.1741
1573948800,8311.059,8311.37,8299.96,8302.86,3.4447
1574035200,8302.96,8359.07,8272.86,8320.96,154.5321
1574121600,8320.96,8371.76,8305.66,8307.56,122.3069
1574208000,8307.67,8338.67,8221.87,8259.56,174.5649
1574294400,8259.669,8297.169,8229.86,8262.159,245.4387
1574380800,8262.659,8305.07,8226.559,8274.459,173.669
1574553600,8302.77,8304.37,8289.86,8299.759,4.1477
1574640000,8299.459,8371.969,8294.269,8368.769,116.5359
1574726400,8368.869,8413.859,8360,8394.57,159.0459
1574812800,8394.46,8451.969,8390.459,8419.869,125.6566
1574899200,8419.869,8443.87,8409.469,8443.67,67.6771
1574985600,8443.359,8445.069,8402.859,8418.169,104.8257
1575158400,8428.17,8428.659,8418.059,8426.259,4.3427
1575244800,8426.159,8452.069,8273.259,8300.06,182.3459
1575331200,8300.06,8332.669,8165.06,8256.659,281.6358
1575417600,8257.169,8315.87,8216.169,8285.059,254.7262
1575504000,8285.369,8334.37,8268.87,8310.27,193.6822
1575590400,8310.27,8405.87,8310.06,8397.07,95.148
1575763200,8406.769,8407.26,8399.66,8399.77,1.7891
1575849600,8399.769,8423.77,8347.47,8352.86,95.7554
1575936000,8353.069,8393.66,8291.86,8356.17,139.4119
1576022400,8356.17,8409.769,8340.169,8409.16,123.3925
1576108800,8409.16,8503.17,8376.46,8497.96,161.79
1576195200,8497.96,8519.06,8431.959,8489.169,175.5844
1576368000,8506.46,8507.369,8499.17,8504.369,3.8974
1576454400,8504.369,8586.87,8503.97,8564.869,112.9968
1576540800,8564.869,8592.36,8558.86,8570.769,60.3099
1576627200,8570.769,8610.86,8562.76,8588.77,44.6327
1576713600,8588.77,8649.17,8575.36,8648.47,42.6534
1576800000,8648.47,8692.769,8634.16,8680.87,46.5575
1576972800,8678.76,8692.57,8677.26,8691.569,1.102
1577059200,8691.569,8712.57,8682.07,8700.46,33.6594
1577145600,8700.46,8707.37,8679.97,8702.36,18.4442
1577232000,8702.96,8704.07,8700.47,8701.86,0.6246
1577318400,8701.96,8783.06,8700.86,8781.36,44.6703
1577404800,8781.46,8816.59,8745.88,8758.68,62.9742
1577577600,8772.75,8773.2,8772.45,8772.74,0.0543
1577664000,8772.89,8784.6,8668.3,8712.24,116.8217
1577750400,8712.24,8747.08,8670.69,8744.58,41.9378
1577836800,8749.99,8760,8746.07,8752.7,2.5933
1577923200,8752.7,8887.99,8748.77,8879.12,70.4788
1578009600,8879.18,8887.29,8716.19,8793.49,29.8625
1578182400,8735.91,8761.22,8730.4,8760.18,1.2345
1578268800,8760.31,8855.6,8705.68,8830.32,23.9963
1578355200,8830.37,8875.64,8710.42,8735.41,24.7789
1578441600,8735.41,8953.99,8660.97,8932.86,35.0049
1578528000,8933.09,9003.51,8913.2,8997.71,22.8807
1578614400,8998.58,9037.2,8950.54,8963.41,19.2039
1578787200,8973.14,8982.21,8966.91,8970.17,0.5088
1578873600,8970.6,9090.81,8968.17,9088.37,16.4194
1578960000,9088.4,9098.3,9012.2,9013.39,23.7019
1579046400,9013.71,9079.72,9007.09,9057.02,23.1955
1579132800,9057.06,9143.59,9046.88,9131.99,15.9936
1579219200,9131.79,9176.5,9117.04,9161.4,14.4872
1579392000,9160.76,9171.29,9155.38,9170.99,0.4151
1579478400,9171.29,9173.4,9146.45,9156.44,7.2396
1579564800,9156.47,9187.41,9101.3,9165,21.5508
1579651200,9165.08,9242.2,9164.29,9169.09,40.6822
1579737600,9169.69,9261.39,9139.86,9258.94,22.0513
1579824000,9259.2,9276.69,9099.63,9133.68,23.5147
1579996800,9045.92,9057.45,8983.4,9003.61,1.7047
1580083200,9003.7,9043.19,8916.22,8967.89,35.5672
1580169600,8968.1,9116.39,8954.02,9090.41,60.6679
1580256000,9090.62,9152,9063.85,9112.79,31.4281
1580342400,9113.1,9219.72,8994.34,9209.32,37.3753
1580428800,9209.46,9240.17,8960.8,9010.41,36.4937
1580601600,8972.85,9030.84,8972.85,9013.41,1.4625
1580688000,9013.41,9149.39,9004.1,9081.96,33.7207
1580774400,9082.39,9356.2,9079.29,9330.01,177.7062
1580860800,9329.7,9454.24,9310.24,9371.25,296.4
1580947200,9370.72,9459.29,9354.02,9456.01,252.7725
1581033600,9456.01,9459.17,9375.5,9399.71,128.2978
1581206400,9389.43,9413,9320.49,9345.1,5.8477
1581292800,9345.38,9522.19,9345.38,9514.9,83.6362
1581379200,9514.83,9600.29,9493.42,9532.06,157.5933
1581465600,9532.26,9618.87,9515.25,9565.49,167.7326
1581552000,9565.49,9635.8,9500.6,9600.17,172.1269
1581638400,9600.49,9649.78,9580.73,9624.62,133.4465
1581811200,9627.32,9659.4,9627.32,9654.52,5.5371
1581897600,9654.5,9678,9570.22,9592.69,85.1158
1581984000,9593.21,9653.4,9524.29,9652.55,149.6818
1582070400,9652.65,9738,9636.28,9733.17,124.9598
1582156800,9733.51,9751.57,9507.28,9563.42,241.1557
1582243200,9563.44,9602.46,9405,9451.99,264.8834
1582416000,9336.79,9355.98,9281.68,9300.84,15.8048
1582502400,9300.84,9315.29,9036.96,9132.62,151.2733
1582588800,9132.62,9215.88,8803.31,8914.25,356.7267
1582675200,8914.25,9031.5,8702.82,8823.81,552.3611
1582761600,8823.67,8844.47,8307.74,8406.62,462.2196
1582848000,8406.54,8537.49,8121.52,8499.56,44.7895
1583020800,8335.1,8378.9,8221.79,8349.49,1.2486
1583107200,8349.49,8883.01,8310.31,8858.03,262.9762
1583193600,8858.12,9002.02,8507.94,8561.11,607.3229
1583280000,8560.37,8949.42,8556.26,8880.51,566.3002
1583366400,8880.51,8884.67,8612.28,8694.04,495.8542
1583452800,8693.82,8726.11,8312.3,8507.92,639.755
1583625600,8293.33,8294.63,8103.87,8116.34,43.6323
1583712000,8116.34,8244.02,7819.38,8113.85,230.5177
1583798400,8113.82,8384.8,7937.35,8216.37,328.0548
1583884800,8216.37,8254.27,7898.12,7996.54,455.3714
1583971200,7996.54,8020.49,7061.04,7115.6,397.8815
1584057600,7115.6,7979.49,6943.9,7920.03,303.054
1584230400,7718.69,7787.54,7557.52,7559.47,5.1462
1584316800,7096.91,7566.4,6930.07,7161.06,227.1203
1584403200,7161.06,7556.9,6954.52,7194.35,378.6111
1584489600,7194.35,7439.9,6829.7,7380.4,370.9379
1584576000,7380.4,7518.11,6893.91,7210.76,405.8438
1584662400,7210.76,7645.22,6967.47,6982.39,382.2023
1584835200,6712.41,6746.5,6641.22,6699.45,8.072
1584921600,6699.45,7328.26,6635.8,7089.81,562.0726
1585008000,7089.56,7642.59,7042.9,7505.92,537.843
1585094400,7505.86,7776.22,7387.4,7493.44,610.7816
1585180800,7491.25,7908.39,7325.31,7891.64,273.7333
1585267200,7891.64,7907.18,7573.1,7590.41,37.1035
1585440000,7412.36,7523.19,7411.66,7482.37,2.4515
1585526400,7482.7,7899.9,7472.26,7888.29,33.1672
1585612800,7888.98,8010.3,7722.34,7728.41,28.3216
1585699200,7728.41,7760.31,7423.29,7521.1,34.5576
1585785600,7518.27,7671.71,7392.54,7606.59,33.5404
1585872000,7606.59,7674.66,7440.05,7532.68,29.9636
1586044800,7584.4,7669.4,7584.19,7667.21,1.166
1586131200,7667.33,8107.1,7664.68,8088.57,28.939
1586217600,8089.09,8310.32,7955.34,8052.12,35.9059
1586304000,8052.1,8253.09,7963.8,8235.4,35.708
1586390400,8236.37,8337.4,8113.51,8241.61,35.7965
1586649600,8289.19,8304.31,8088.19,8131.09,2.3849
1586736000,8131.39,8385.1,8098.1,8377.39,27.0314
1586822400,8378.2,8721.39,8331.08,8684.96,29.659
1586908800,8685.22,8692.3,8498.66,8543.08,31.0302
1586995200,8543.4,8975.54,8510.96,8942.62,34.8113
1587081600,8942.66,8961.43,8702.22,8819.92,31.7061
1587254400,8780.25,8797.65,8742.76,8757.2,1.6194
1587340800,8758.09,8857.02,8699.21,8740.7,31.509
1587427200,8741.1,8773.3,8354.49,8468.3,38.8382
1587513600,8468.18,8710.34,8410.87,8626.35,41.6439
1587600000,8626.77,8797.19,8542.39,8563.01,29.0641
1587686400,8563.04,8791.73,8508.95,8779.74,26.4114
1587859200,8819.27,8822.69,8740.8,8763.5,1.1507
1587945600,8763.68,8907.49,8748.68,8833.99,24.4199
1588032000,8833.32,8955.9,8666.54,8778.88,26.7992
1588118400,8778.92,9114.43,8776.05,9101.07,28.2567
1588204800,9101.07,9154.61,8815.3,8848.29,31.295
1588291200,8849.52,8889.7,8683.75,8729.8,23.3828
1588464000,8636.21,8653.49,8573.68,8594.59,1.9455
1588550400,8595.81,8839.3,8569.03,8835,30.5263
1588636800,8834.95,9031.6,8829.37,8966.4,21.26
1588723200,8967.4,9067.4,8887.88,8975.25,27.8185
1588809600,8975.75,9150.07,8975.75,9148.82,27.2956
1588896000,9148.82,9244.9,9124.36,9225.67,24.1195
1589068800,9189.09,9262.4,9183.6,9260.2,1.2078
1589155200,9260.01,9346.9,9124.82,9283.54,25.8123
1589241600,9284.21,9352.75,9014.6,9021.92,28.5991
1589328000,9021.69,9211.11,8886.83,9018.41,35.0568
1589414400,9018.54,9118.9,8854.69,9114.68,34.5951
1589500800,9115.21,9157.19,8933.59,9104.98,29.835
1589673600,9134.11,9186.12,9118.9,9172.72,1.323
1589760000,9172.83,9368.92,9163.58,9350,22.9764
1589846400,9350,9423.31,9276.81,9321.59,22.9116
1589932800,9321.87,9504.25,9313.67,9487.16,19.3958
1590019200,9487.16,9513.3,9354.34,9406.3,27.1836
1590105600,9406.66,9421.99,9245.78,9410.99,20.67
1590278400,9406.49,9466.62,9400.44,9459.2,0.7204
1590364800,9459.19,9540.7,9419.76,9513.29,8.0484
1590451200,9513.23,9606.82,9377.46,9397.49,24.0402
1590537600,9397.77,9510.9,9178.44,9444.44,164.0486
1590624000,9444.44,9569.45,9322.95,9420.99,390.0132
1590710400,9420.99,9585.79,9376.04,9580.11,392.6563
1590883200,9508.36,9526.28,9453.03,9510.4,20.7167
1590969600,9510.4,9609.27,9483.72,9567.97,332.8788
1591056000,9567.97,9679.4,9509.13,9677.16,310.6453
1591142400,9677.31,9731.97,9644.94,9698.07,332.6315
1591228800,9698.07,9744.79,9574.92,9620.54,374.7128
1591315200,9620.8,9847.25,9603.76,9811.6,348.6968
1591488000,9809.06,9875.74,9808.9,9872.07,15.259
1591574400,9872.49,9902.95,9748.86,9881.09,337.52
1591660800,9881.18,10006.94,9813.01,9990.32,342.6177
1591747200,9990.32,10157.4,9959.67,10041.98,354.0472
1591833600,10041.98,10094.15,9584.42,9676.88,534.5681
1591920000,9677.59,9849.51,9495.91,9646.7,432.5735
1592092800,9522.12,9584.91,9504.85,9550.82,27.994
1592179200,9550.65,9878.57,9382.32,9876.42,399.1315
1592265600,9876.42,10013.59,9797.59,9994.12,394.224
1592352000,9994.12,10058.99,9925.54,9960.19,353.5703
1592438400,9960.19,10039.12,9877.7,10029.36,376.7798
1592524800,10029.36,10121.6,9927.71,9930.18,362.0712
1592697600,9885,9917.09,9853.42,9914.57,21.6525
1592784000,9914.89,10169.39,9904.97,10161.91,333.4748
1592870400,10161.32,10308.37,9984.65,10191.19,381.8962
1592956800,10191.19,10251.99,9939.31,9984.14,422.64
1593043200,9984.14,10131.2,9897.13,10116.82,415.2613
1593129600,10116.46,10130.4,9837.81,9879.64,363.3955
1593302400,9806.41,9851.12,9791.84,9838.61,17.64
1593388800,9838.61,10017.8,9741.9,10003.99,379.5113
1593475200,10003.99,10182.97,9950.04,10140.78,322.2403
1593561600,10140.78,10322.44,10087.01,10280.62,314.3755
1593648000,10280.62,10433.92,10264.26,10359.4,289.7768
1593734400,10359.4,10399,10319.79,10339.12,106.4798
1593907200,10351.07,10408.9,10351.07,10402.31,9.2433
1593993600,10402.31,10657.03,10400.76,10649.1,350.9532
1594080000,10648.81,10704.79,10516.3,10559.94,349.104
1594166400,10559.94,10698.99,10515.27,10691.89,361.4318
1594252800,10691.89,10786.19,10572.86,10765.07,384.6373
1594339200,10766.01,10854.97,10638.32,10850.99,370.0745
1594512000,10871.3,10914.239,10871.3,10889.409,0.2655
1594598400,10889.509,11071.39,10574.94,10657.1,312.2645
1594684800,10656.62,10750.06,10371.28,10728.33,453.4036
1594771200,10728.33,10778.23,10563.85,10659.89,396.25
1594857600,10659.73,10660.15,10489.83,10580.37,426.4432
1594944000,10580.22,10683.27,10553.06,10635.4,322.1548
1595116800,10646.42,10670.6,10642.89,10660.9,11.9175
1595203200,10660.9,10978.24,10560.33,10961.87,339.4182
1595289600,10963.1,11070.07,10796.82,10884.13,370.606
1595376000,10884.25,10926.6,10773.84,10832.79,316.3358
1595462400,10832.97,10948.72,10527.37,10594,380.9699
1595548800,10594,10609.3,10314.85,10470.62,397.6844
1595721600,10501.53,10528.9,10413.24,10451.54,20.489
1595808000,10451.54,10716.9,10446.27,10708.08,238.4875
1595894400,10708.38,10768.1,10524.8,10573.12,278.4132
1595980800,10573.14,10711.56,10522.78,10689.12,240.2135
1596067200,10689.77,10937,10512.89,10915.83,263.6955
1596153600,10915.88,10948.9,10703.52,10915.39,240.9433
1596326400,10944.76,10945.82,10887.48,10923.32,7.2783
1596412800,10923.33,11084.8,10905.3,11047.12,187.7748
1596499200,11047.12,11107.61,10993.87,11086.32,195.4008
1596585600,11086.32,11156,11068.42,11099.79,170.7916
1596672000,11099.9,11282.2,11062.3,11260.26,199.1723
1596758400,11260.22,11290.5,11043.86,11132.85,217.238
1596931200,11138,11145.82,11080.31,11114.37,7.4063
1597017600,11114.7,11154.33,10939.69,11081.69,192.2623
1597104000,11081.66,11164.43,10855.17,10930.8,298.4992
1597190400,10931.12,11190.92,10887.31,11137.2,203.0591
1597276800,11137.2,11272.5,11100.01,11210.22,195.9987
1597363200,11211.12,11242.46,11102.4,11143.67,184.4825
1597536000,11160.67,11169.07,11154.22,11166.15,3.6377
1597622400,11166.69,11313.4,11159.07,11309.31,139.856
1597708800,11309.63,11426.02,11274.49,11419.12,159.7721
1597795200,11419.11,11440.2,11285.91,11291.23,163.5309
1597881600,11291.36,11503.22,11223.17,11500.79,180.9082
1597968000,11500.84,11576.78,11408.37,11565.5,185.914
1598140800,11584.59,11595.5,11575.57,11586.71,8.9307
1598227200,11586.58,11726.41,11532.68,11649.41,329.823
1598313600,11649.31,11756.52,11578.42,11750.02,351.1963
1598400000,11749.94,11996.8,11729.27,11969.71,338.2031
1598486400,11969.62,12049.11,11837.86,11970.53,362.1104
1598572800,11970.58,12020.1,11921.65,11990.74,350.0875
1598745600,12004.68,12050.4,11999.38,12049.6,9.7803
1598832000,12049.8,12167.5,11989.85,12126.85,326.8359
1598918400,12126.92,12361.32,12126.92,12360.12,333.6667
1599004800,12360.17,12465,12172.46,12420.34,371.3893
1599091200,12420.5,12420.5,11583.8,11601.57,519.3771
1599177600,11601.67,11844.9,11144.62,11550.82,623.4573
1599350400,11530.39,11546.8,11307.65,11416.62,32.8213
1599436800,11416.62,11583.86,11371.55,11558.25,257.5665
1599523200,11558.39,11575.8,10937.77,11042.28,543.0694
1599609600,11042.32,11482.09,11038.89,11446.24,485.6599
1599696000,11446.23,11569.8,11091.05,11204.03,417.9225
1599782400,11204.03,11357.09,10939.85,11065.59,388.0063
1599955200,11121.19,11195.02,11103.86,11186.27,15.2881
1600041600,11185.72,11364.61,11163.24,11296.28,420.8362
1600128000,11297.18,11494.8,11245.32,11433.81,400.6253
1600214400,11433.9,11547.35,11237.21,11280.61,416.4945
1600300800,11280.31,11284.3,10916.75,11082.71,518.4158
1600387200,11080.7,11174.32,10763.77,10950.25,477.4954
1600560000,10939.58,10985.79,10872.76,10951.85,18.8599
1600646400,10949.53,11033.78,10678.92,11029.44,573.0934
1600732800,11029.69,11207,10914.96,11136.08,521.9989
1600819200,11136.28,11237.3,10743.31,10767.3,501.0283
1600905600,10767.31,11030.5,10679.52,10966.73,555.6648
1600992000,10966.86,11181,10829.71,11150.72,352.5156
1601164800,11177.1,11194.68,11163.78,11173.07,14.3642
1601251200,11173.09,11432.52,11155.07,11428.7,439.0108
1601337600,11428.7,11459.09,11300.41,11350.15,358.9176
1601424000,11350.39,11536.44,11177.65,11451.64,557.2205
1601510400,11451.64,11612.39,11418.79,11580.21,423.5439
1601596800,11579.17,11597.8,11218.38,11248.62,474.2182
1601769600,11323.04,11350.47,11294.71,11345.48,16.7597
1601856000,11345.96,11510.38,11281.91,11445.61,313.4103
1601942400,11446.7,11536.96,11222.12,11267.66,358.6651
1602028800,11267.76,11520.51,11255.21,11514.78,334.218
1602115200,11515.3,11596.26,11487.94,11592.78,293.0395
1602201600,11592.61,11738.9,11565.48,11738.34,327.7325
1602374400,11715.2,11767.09,11704.68,11754.35,18.8331
1602460800,11754.48,12205.79,11728.73,12115.51,464.6819
1602547200,12115.77,12255.32,12026.61,12120.93,439.7522
1602633600,12120.33,12183.19,11909.94,11969.26,425.6528
1602720000,11969.27,11976.24,11745.72,11923.9,448.9944
1602806400,11923.44,12032.3,11804.29,11809.4,399.6748
1602979200,11843.87,11899.41,11831.86,11884.16,12.4857
1603065600,11884.35,11961.62,11605.47,11725.94,397.2757
1603152000,11725.43,11803.58,11610.89,11714.49,460.9691
1603238400,11714.49,11789.58,11595.22,11635.55,295.4106
1603324800,11635.39,11734.7,11522.329,11674.939,341.9991
1603411200,11674.949,11702.099,11564.079,11673.859,308.2147
1603584000,11647.219,11650.499,11584.399,11638.189,18.8906
1603670400,11638.789,11707.719,11357.069,11503.309,441.1764
1603756800,11503.459,11634.888,11497.059,11549.259,323.4815
1603843200,11549.329,11577.989,11136.348,11200.189,296.1645
1603929600,11200.379,11468.769,11155.749,11224.219,292.3589
1604016000,11224.278,11292.099,10959.209,11085.379,313.5531
1604188800,11040.529,11081.838,10995.879,11011.999,8.1612
1604275200,11012.279,11225.519,10956.019,11100.289,293.136
1604361600,11100.288,11360.219,11078.878,11326.569,253.9108
1604448000,11326.288,11847.799,11239.789,11801.579,405.6306
1604534400,11801.788,12124.288,11777.618,12070.499,288.7045
1604620800,12071.188,12112.539,11873.429,12091.449,255.4084
1604793600,12162.659,12260.179,12125.599,12236.809,8.3285
1604880000,12236.748,12411.299,11821.329,11861.759,294.0475
1604966400,11864.559,11900.249,11511.299,11606.087,310.6682
1605052800,11605.789,11919.617,11583.289,11904.179,237.3686
1605139200,11904.157,11982.659,11782.109,11855.829,236.7421
1605225600,11857.519,11956.989,11806.459,11950.319,195.7249
1605398400,11966.307,12067.377,11964.499,12049.789,6.6912
1605484800,12049.989,12095.609,11856.779,12054.439,208.8431
1605571200,12054.417,12062.279,11960.949,11981.427,184.1166
1605657600,11981.339,12029.619,11869.589,11882.389,194.0495
1605744000,11883.189,12001.879,11806.129,11938.109,212.4264
1605830400,11938.099,12018.897,11874.849,11886.899,168.1653
1606003200,11910.819,11936.089,11901.299,11932.729,4.1829
1606089600,11932.987,12002.739,11811.519,11953.729,172.9765
1606176000,11953.777,12127.089,11874.589,12126.139,177.1723
