time,open,high,low,close,volume
1680825600,33638.0,33772.0,33575.0,33721.0,12166
1681084800,33697.0,33783.0,33506.0,33769.0,67848
1681171200,33769.0,33952.0,33729.0,33871.0,74720
1681257600,33870.0,34118.0,33758.0,33785.0,112352
1681344000,33783.0,34217.0,33745.0,34169.0,86060
1681430400,34169.0,34265.0,33875.0,34031.0,110171
1681689600,34084.0,34146.0,33939.0,34121.0,88730
1681776000,34122.0,34280.0,33927.0,34103.0,85033
1681862400,34103.0,34105.0,33940.0,34016.0,73843
1681948800,34016.0,34033.0,33802.0,33902.0,87189
1682035200,33898.0,33995.0,33811.0,33946.0,91170
1682294400,33903.0,34024.0,33774.0,33996.0,73601
1682380800,33996.0,34006.0,33642.0,33720.0,98557
1682467200,33720.0,33762.0,33345.0,33439.0,111186
1682553600,33429.0,33967.0,33419.0,33894.0,85444
1682640000,33894.0,34207.0,33750.0,34204.0,104851
1682899200,34195.0,34363.0,34105.0,34110.0,74217
1682985600,34110.0,34186.0,33518.0,33745.0,106587
1683072000,33745.0,33906.0,33399.0,33409.0,118844
1683158400,33409.0,33557.0,33003.0,33174.0,145219
1683244800,33174.0,33821.0,33174.0,33748.0,90628
1683504000,33764.0,33848.0,33566.0,33680.0,74539
1683590400,33678.0,33726.0,33537.0,33645.0,72995
1683676800,33645.0,33854.0,33298.0,33579.0,113650
1683763200,33579.0,33683.0,33180.0,33371.0,100578
1683849600,33377.0,33543.0,33161.0,33353.0,90742
1684108800,33301.0,33505.0,33213.0,33383.0,77628
1684195200,33383.0,33395.0,33031.0,33090.0,87310
1684281600,33104.0,33539.0,33060.0,33458.0,83379
1684368000,33458.0,33652.0,33280.0,33622.0,97736
1684454400,33622.0,33731.0,33393.0,33493.0,106644
1684713600,33428.0,33586.0,33271.0,33380.0,88528
1684800000,33380.0,33475.0,33068.0,33138.0,98331
1684886400,33152.0,33184.0,32805.0,32864.0,107860
1684972800,32864.0,32914.0,32618.0,32793.0,115141
1685059200,32793.0,33201.0,32722.0,33127.0,92220
1685318400,33277.0,33290.0,33157.0,33172.0,21867
1685404800,33172.0,33229.0,32920.0,33061.0,100140
1685491200,33061.0,33073.0,32792.0,32924.0,98515
1685577600,32924.0,33212.0,32737.0,33141.0,93505
1685664000,33141.0,33862.0,33118.0,33817.0,91972
1685923200,33813.0,33894.0,33598.0,33610.0,100310
1686009600,33610.0,33677.0,33446.0,33611.0,86694
1686096000,33605.0,33746.0,33540.0,33703.0,94255
1686182400,33701.0,33908.0,33634.0,33843.0,77279
1686268800,33843.0,33999.0,33740.0,33912.0,90402
1686528000,33901.0,34095.0,33886.0,34076.0,75120
1686614400,34076.0,34324.0,34010.0,34226.0,90489
1686700800,34226.0,34226.0,33791.0,34001.0,83674
1686787200,34001.0,34806.0,34001.0,34693.0,96324
1686873600,34694.0,34888.0,34584.0,34618.0,95849
1687132800,34622.0,34627.0,34472.0,34526.0,27209
1687219200,34532.0,34536.0,34198.0,34326.0,82935
1687305600,34326.0,34387.0,34159.0,34243.0,83261
1687392000,34243.0,34274.0,34094.0,34232.0,83385
1687478400,34232.0,34243.0,33887.0,33984.0,80769
1687737600,33981.0,34072.0,33854.0,33994.0,87680
1687824000,33994.0,34232.0,33899.0,34162.0,79824
1687910400,34166.0,34217.0,33994.0,34136.0,86957
1687996800,34136.0,34388.0,34051.0,34326.0,86940
1688083200,34325.0,34704.0,34312.0,34626.0,64100
1688342400,34650.0,34688.0,34508.0,34650.0,44154
1688428800,34620.0,34652.0,34582.0,34596.0,17531
1688515200,34603.0,34628.0,34434.0,34490.0,61831
1688601600,34490.0,34494.0,33966.0,34116.0,71681
1688688000,34122.0,34242.0,33916.0,33941.0,73275
1688947200,33926.0,34168.0,33801.0,34144.0,73869
1689033600,34144.0,34494.0,34058.0,34440.0,70777
1689120000,34436.0,34790.0,34410.0,34561.0,75603
1689206400,34573.0,34674.0,34541.0,34551.0,57146
1689292800,34551.0,34786.0,34493.0,34694.0,73277
1689552000,34652.0,34849.0,34578.0,34742.0,56332
1689638400,34740.0,35171.0,34689.0,35121.0,66287
1689724800,35121.0,35347.0,35121.0,35242.0,5326
1689811200,35241.0,35545.0,35191.0,35405.0,29346
1689897600,35415.0,35515.0,35345.0,35392.0,73789
1690156800,35388.0,35633.0,35350.0,35584.0,61673
1690243200,35584.0,35691.0,35526.0,35569.0,59024
1690329600,35569.0,35798.0,35467.0,35632.0,84201
1690416000,35632.0,35842.0,35349.0,35450.0,94144
1690502400,35443.0,35707.0,35374.0,35588.0,78774
1690761600,35617.0,35711.0,35509.0,35710.0,68277
1690848000,35705.0,35805.0,35568.0,35742.0,63713
1690934400,35744.0,35744.0,35334.0,35406.0,94083
1691020800,35406.0,35494.0,35213.0,35323.0,98532
1691107200,35312.0,35601.0,35117.0,35162.0,97107
1691366400,35181.0,35583.0,35167.0,35562.0,78698
1691452800,35562.0,35567.0,35074.0,35380.0,85914
1691539200,35380.0,35494.0,35128.0,35269.0,85210
1691625600,35273.0,35658.0,35177.0,35261.0,127718
1691712000,35261.0,35429.0,35112.0,35358.0,100590
1691971200,35397.0,35456.0,35224.0,35362.0,95426
1692057600,35343.0,35413.0,34955.0,35002.0,104029
1692144000,35002.0,35189.0,34800.0,34842.0,107271
1692230400,34858.0,34950.0,34497.0,34520.0,102169
1692316800,34520.0,34658.0,34328.0,34582.0,111664
1692576000,34561.0,34706.0,34305.0,34502.0,95673
1692662400,34495.0,34651.0,34305.0,34353.0,88469
1692748800,34353.0,34592.0,34338.0,34578.0,79965
1692835200,34578.0,34735.0,34096.0,34143.0,111049
1692921600,34160.0,34481.0,34059.0,34380.0,116946
1693180800,34440.0,34690.0,34404.0,34611.0,88574
1693267200,34611.0,34907.0,34522.0,34898.0,74346
1693353600,34905.0,35088.0,34846.0,35024.0,86957
1693440000,35021.0,35168.0,34769.0,34806.0,82531
1693526400,34806.0,35026.0,34758.0,34884.0,93786
