time,open,high,low,close,volume
1680753600,33625.0,33629.0,33591.0,33605.0,4969
1680768000,33604.0,33684.0,33589.0,33680.0,8117
1680782400,33680.0,33715.0,33614.0,33620.0,10336
1680796800,33620.0,33698.0,33485.0,33657.0,37425
1680811200,33656.0,33703.0,33610.0,33638.0,21227
1680825600,33638.0,33645.0,33600.0,33609.0,1790
1680840000,33610.0,33623.0,33603.0,33616.0,2505
1680854400,33618.0,33620.0,33575.0,33598.0,2212
1680868800,33599.0,33772.0,33586.0,33696.0,5122
1680883200,33694.0,33727.0,33692.0,33721.0,537
1681084800,33697.0,33724.0,33679.0,33683.0,2929
1681099200,33684.0,33701.0,33667.0,33672.0,3376
1681113600,33670.0,33679.0,33643.0,33670.0,3011
1681128000,33670.0,33699.0,33515.0,33523.0,5546
1681142400,33521.0,33713.0,33506.0,33703.0,31991
1681156800,33703.0,33783.0,33667.0,33769.0,20995
1681171200,33769.0,33802.0,33769.0,33785.0,2751
1681185600,33782.0,33814.0,33775.0,33778.0,5141
1681200000,33780.0,33806.0,33748.0,33785.0,8866
1681214400,33785.0,33825.0,33729.0,33760.0,8196
1681228800,33760.0,33928.0,33754.0,33909.0,31260
1681243200,33909.0,33952.0,33829.0,33871.0,18506
1681257600,33870.0,33886.0,33859.0,33875.0,2318
1681272000,33873.0,33893.0,33864.0,33875.0,4504
1681286400,33875.0,33933.0,33857.0,33904.0,8044
1681300800,33903.0,34118.0,33894.0,34009.0,12226
1681315200,34009.0,34059.0,33783.0,33990.0,47326
1681329600,33992.0,34067.0,33758.0,33785.0,37934
1681344000,33783.0,33785.0,33745.0,33775.0,3007
1681358400,33775.0,33820.0,33764.0,33817.0,5723
1681372800,33819.0,33882.0,33802.0,33831.0,9211
1681387200,33832.0,33903.0,33774.0,33885.0,11059
1681401600,33884.0,34040.0,33751.0,34033.0,36418
1681416000,34034.0,34217.0,34012.0,34169.0,20642
1681430400,34169.0,34169.0,34123.0,34154.0,3234
1681444800,34154.0,34159.0,34126.0,34136.0,5319
1681459200,34133.0,34141.0,34071.0,34082.0,8315
