time,open,high,low,close,volume
1734652800,21375.0,21388.5,21265.25,21277.75,14373
1734656400,21278.0,21301.0,21256.5,21270.5,8455
1734660000,21270.5,21272.75,21222.0,21253.75,7453
1734663600,21254.25,21277.5,21204.0,21220.0,6762
1734667200,21219.5,21249.0,21219.5,21247.5,4504
1734670800,21247.75,21264.25,21239.25,21263.5,3572
1734674400,21262.75,21296.5,21236.25,21293.25,4923
1734678000,21292.75,21301.5,21257.25,21280.5,6732
1734681600,21279.25,21290.75,21150.25,21190.5,15706
1734685200,21191.0,21193.25,21106.75,21123.25,17305
1734688800,21122.75,21148.5,21096.0,21105.0,13326
1734692400,21105.0,21125.5,21071.25,21088.0,12737
1734696000,21087.5,21103.75,21006.5,21099.25,23542
1734699600,21098.5,21233.25,21070.5,21217.75,41292
1734703200,21216.75,21309.0,21160.5,21231.5,97808
1734706800,21231.5,21551.5,21231.5,21512.75,125274
1734710400,21513.75,21785.5,21503.5,21751.0,110846
1734714000,21751.75,21812.25,21728.0,21761.25,70969
1734717600,21761.5,21773.0,21655.25,21667.25,65962
1734721200,21666.25,21753.25,21649.0,21698.75,52551
1734724800,21699.0,21714.25,21517.75,21567.5,98150
1734728400,21567.75,21629.0,21512.5,21552.5,31656
1734908400,21566.0,21683.0,21565.75,21656.0,6735
1734912000,21657.25,21667.25,21594.25,21628.0,6095
1734915600,21626.25,21694.0,21609.0,21685.75,5466
1734919200,21686.25,21696.25,21653.5,21674.5,6184
1734922800,21674.0,21685.75,21657.0,21674.5,2797
1734926400,21675.0,21708.75,21673.5,21706.25,3067
1734930000,21705.75,21731.25,21698.0,21728.0,3326
1734933600,21727.75,21741.75,21711.25,21731.25,3941
1734937200,21732.5,21735.75,21686.0,21711.5,5420
1734940800,21712.5,21720.0,21661.5,21675.25,8716
1734944400,21675.25,21693.0,21654.0,21665.5,7775
1734948000,21665.5,21679.75,21613.0,21624.75,6065
1734951600,21625.0,21629.5,21573.0,21594.75,8432
1734955200,21594.25,21671.25,21594.25,21669.5,10317
1734958800,21668.0,21672.5,21544.25,21572.5,19315
1734962400,21572.5,21675.5,21553.0,21630.5,72841
1734966000,21633.0,21641.0,21476.75,21559.75,92724
1734969600,21559.5,21696.0,21554.25,21693.25,55679
1734973200,21693.25,21726.5,21642.25,21694.5,44990
1734976800,21695.25,21756.25,21685.25,21745.5,32754
1734980400,21745.0,21776.75,21706.25,21707.75,28534
1734984000,21708.0,21767.5,21666.0,21755.5,57189
1734987600,21755.0,21768.5,21716.0,21737.25,13654
1734994800,21743.25,21762.0,21719.75,21737.0,3038
1734998400,21737.75,21739.25,21709.0,21735.25,2857
1735002000,21736.5,21747.75,21720.25,21738.75,3341
1735005600,21738.25,21752.0,21730.25,21751.5,2034
1735009200,21751.25,21760.0,21735.75,21743.5,1777
1735012800,21744.25,21752.5,21726.75,21751.5,1767
1735016400,21751.0,21754.75,21741.0,21746.5,1554
1735020000,21746.5,21771.0,21738.25,21764.5,1844
1735023600,21764.75,21798.5,21763.75,21773.5,4493
1735027200,21774.25,21778.75,21738.75,21763.25,4760
1735030800,21762.75,21803.25,21756.0,21797.5,4566
1735034400,21798.0,21807.0,21777.0,21798.25,3067
1735038000,21799.25,21805.0,21765.25,21785.0,3903
1735041600,21785.75,21803.0,21778.75,21799.25,4030
1735045200,21798.25,21827.0,21787.5,21826.25,6694
1735048800,21826.0,21907.5,21799.25,21904.25,50459
1735052400,21903.25,21968.5,21897.25,21960.75,63179
1735056000,21960.75,21994.75,21951.0,21961.75,38417
1735059600,21961.75,22034.25,21943.0,22032.25,45409
1735063200,22032.0,22049.75,22023.25,22046.5,9708
1735167600,22049.5,22084.5,22046.75,22059.25,4359
1735171200,22058.75,22068.25,22043.25,22053.5,2228
1735174800,22052.75,22065.5,22045.5,22060.25,2026
1735178400,22060.0,22075.0,22051.0,22072.75,1596
1735182000,22073.25,22111.25,22071.5,22110.25,3108
1735185600,22110.0,22110.75,22081.75,22086.25,2802
1735189200,22086.5,22096.25,22076.0,22090.25,2366
1735192800,22090.25,22098.0,22075.0,22077.25,1756
1735196400,22077.25,22083.5,22064.75,22078.75,1744
1735200000,22077.25,22078.0,21957.75,21983.0,11016
1735203600,21983.5,21994.0,21922.0,21933.25,12021
1735207200,21931.5,21946.0,21894.25,21934.5,8077
1735210800,21933.75,21964.0,21917.25,21961.0,5324
1735214400,21961.25,21977.5,21930.75,21949.25,7928
1735218000,21948.75,21963.5,21907.5,21951.0,10910
1735221600,21950.0,22008.0,21870.25,21957.75,60337
1735225200,21957.0,22011.0,21928.0,22006.25,61315
1735228800,22007.0,22040.5,21975.75,22039.75,36537
1735232400,22039.75,22076.25,21972.75,22005.5,47162
